SR NO,INDEX,Company Name,Symbol,INDUSTRY,ISIN Code
912,NIFTY MIDCAP 50,Dixon Technologies (India) Ltd.,DIXON,Consumer Durables - Electronics,INE935N01020
913,NIFTY MIDCAP 50,FSN E-Commerce Ventures Ltd.,NYKAA,e-Commerce,INE388Y01029
914,NIFTY MIDCAP 50,Federal Bank Ltd.,FEDERALBNK,NIFTY PRIVATE BANK,INE171A01029
915,NIFTY MIDCAP 50,Fortis Healthcare Ltd.,FORTIS,Hospital & Healthcare Services,INE061F01013
916,NIFTY MIDCAP 50,GMR Airports Ltd.,GMRAIRPORT,Airport Management Services,INE776C01039
917,NIFTY MIDCAP 50,Godrej Properties Ltd.,GODREJPROP,Construction - Real Estate,INE484J01027
918,NIFTY MIDCAP 50,Havells India Ltd.,HAVELLS,Electric Equipment,INE176B01034
919,NIFTY MIDCAP 50,Hero MotoCorp Ltd.,HEROMOTOCO,Automobile Two & Three Wheelers,INE158A01026
920,NIFTY MIDCAP 50,Hindustan Petroleum Corporation Ltd.,HINDPETRO,Refineries,INE094A01015
921,NIFTY MIDCAP 50,ICICI Lombard General Insurance Company Ltd.,ICICIGI,Insurance,INE765G01017
922,NIFTY MIDCAP 50,IDFC First Bank Ltd.,IDFCFIRSTB,NIFTY PRIVATE BANK,INE092T01019
923,NIFTY MIDCAP 50,Indus Towers Ltd.,INDUSTOWER,Telecommunication - Service  Provider,INE121J01017
924,NIFTY MIDCAP 50,IndusInd Bank Ltd.,INDUSINDBK,NIFTY PRIVATE BANK,INE095A01012
925,NIFTY MIDCAP 50,Info Edge (India) Ltd.,NAUKRI,BPO/ITeS,INE663F01032
926,NIFTY MIDCAP 50,Laurus Labs Ltd.,LAURUSLABS,Pharmaceuticals & Drugs,INE947Q01028
927,NIFTY MIDCAP 50,Lupin Ltd.,LUPIN,Pharmaceuticals & Drugs,INE326A01037
928,NIFTY MIDCAP 50,Mankind Pharma Ltd.,MANKIND,Pharmaceuticals & Drugs,INE634S01028
929,NIFTY MIDCAP 50,Marico Ltd.,MARICO,Consumer Food,INE196A01026
930,NIFTY MIDCAP 50,Max Financial Services Ltd.,MFSL,Finance - Others,INE180A01020
931,NIFTY MIDCAP 50,MphasiS Ltd.,MPHASIS,IT - Software,INE356A01018
932,NIFTY MIDCAP 50,Multi Commodity Exchange of India Ltd.,MCX,Finance - Stock Broking,INE745G01043
933,NIFTY MIDCAP 50,NHPC Ltd.,NHPC,Power Generation/Distribution,INE848E01016
934,NIFTY MIDCAP 50,NMDC Ltd.,NMDC,Mining & Minerals,INE584A01023
935,NIFTY MIDCAP 50,Oil India Ltd.,OIL,Oil Exploration,INE274J01014
936,NIFTY MIDCAP 50,One 97 Communications Ltd.,PAYTM,Fintech,INE982J01020
937,NIFTY MIDCAP 50,PB Fintech Ltd.,POLICYBZR,Fintech,INE417T01026
938,NIFTY MIDCAP 50,Persistent Systems Ltd.,PERSISTENT,IT - Software,INE262H01021
939,NIFTY MIDCAP 50,Phoenix Mills Ltd.,PHOENIXLTD,Construction - Real Estate,INE211B01039
940,NIFTY MIDCAP 50,Polycab India Ltd.,POLYCAB,Cable,INE455K01017
941,NIFTY MIDCAP 50,Prestige Estates Projects Ltd.,PRESTIGE,Construction - Real Estate,INE811K01011
942,NIFTY MIDCAP 50,SBI Cards and Payment Services Ltd.,SBICARD,Finance - NBFC,INE018E01016
943,NIFTY MIDCAP 50,SRF Ltd.,SRF,Chemicals,INE647A01010
944,NIFTY MIDCAP 50,Supreme Industries Ltd.,SUPREMEIND,Plastic Products,INE195A01028
945,NIFTY MIDCAP 50,Suzlon Energy Ltd.,SUZLON,Electric Equipment,INE040H01021
946,NIFTY MIDCAP 50,Swiggy Ltd.,SWIGGY,e-Commerce,INE00H001014
947,NIFTY MIDCAP 50,Tube Investments of India Ltd.,TIINDIA,Auto Ancillary,INE974X01010
948,NIFTY MIDCAP 50,UPL Ltd.,UPL,Pesticides & Agrochemicals,INE628A01036
949,NIFTY MIDCAP 50,Waaree Energies Ltd.,WAAREEENER,Electric Equipment,INE377N01017
950,NIFTY MIDCAP 50,Yes Bank Ltd.,YESBANK,NIFTY PRIVATE BANK,INE528G01035
951,NIFTY MIDCAP 100,360 ONE WAM Ltd.,360ONE,Finance - Others,INE466L01038
952,NIFTY MIDCAP 100,APL Apollo Tubes Ltd.,APLAPOLLO,Steel & Iron Products,INE702C01027
953,NIFTY MIDCAP 100,AU Small Finance Bank Ltd.,AUBANK,NIFTY PRIVATE BANK,INE949L01017
954,NIFTY MIDCAP 100,Adani Total Gas Ltd.,ATGL,Gas Transmission/Marketing,INE399L01023
955,NIFTY MIDCAP 100,Aditya Birla Capital Ltd.,ABCAPITAL,Finance - NBFC,INE674K01013
956,NIFTY MIDCAP 100,Alkem Laboratories Ltd.,ALKEM,Pharmaceuticals & Drugs,INE540L01014
957,NIFTY MIDCAP 100,Ashok Leyland Ltd.,ASHOKLEY,Automobiles-Trucks/Lcv,INE208A01029
958,NIFTY MIDCAP 100,Astral Ltd.,ASTRAL,Plastic Products,INE006I01046
959,NIFTY MIDCAP 100,Aurobindo Pharma Ltd.,AUROPHARMA,Pharmaceuticals & Drugs,INE406A01037
960,NIFTY MIDCAP 100,BSE Ltd.,BSE,Finance - Others,INE118H01025
961,NIFTY MIDCAP 100,Bank of India,BANKINDIA,NIFTY PRIVATE BANK,INE084A01016
962,NIFTY MIDCAP 100,Bharat Dynamics Ltd.,BDL,Defence,INE171Z01026
963,NIFTY MIDCAP 100,Bharat Forge Ltd.,BHARATFORG,Forgings,INE465A01025
964,NIFTY MIDCAP 100,Bharat Heavy Electricals Ltd.,BHEL,Engineering - Industrial Equipments,INE257A01026
965,NIFTY MIDCAP 100,Billionbrains Garage Ventures Ltd.,GROWW,Finance - Stock Broking,INE0HOQ01053
966,NIFTY MIDCAP 100,Biocon Ltd.,BIOCON,Pharmaceuticals & Drugs,INE376G01013
967,NIFTY MIDCAP 100,Blue Star Ltd.,BLUESTARCO,Air Conditioners,INE472A01039
968,NIFTY MIDCAP 100,Cochin Shipyard Ltd.,COCHINSHIP,Ship Building,INE704P01025
969,NIFTY MIDCAP 100,Coforge Ltd.,COFORGE,IT - Software,INE591G01025
970,NIFTY MIDCAP 100,Colgate Palmolive (India) Ltd.,COLPAL,Household & Personal Products,INE259A01022
971,NIFTY MIDCAP 100,Container Corporation of India Ltd.,CONCOR,Logistics,INE111A01025
972,NIFTY MIDCAP 100,Coromandel International Ltd.,COROMANDEL,Fertilizers,INE169A01031
973,NIFTY MIDCAP 100,Dabur India Ltd.,DABUR,Household & Personal Products,INE016A01026
974,NIFTY MIDCAP 100,Dixon Technologies (India) Ltd.,DIXON,Consumer Durables - Electronics,INE935N01020
975,NIFTY MIDCAP 100,Exide Industries Ltd.,EXIDEIND,Batteries,INE302A01020
976,NIFTY MIDCAP 100,FSN E-Commerce Ventures Ltd.,NYKAA,e-Commerce,INE388Y01029
977,NIFTY MIDCAP 100,Federal Bank Ltd.,FEDERALBNK,NIFTY PRIVATE BANK,INE171A01029
978,NIFTY MIDCAP 100,Fortis Healthcare Ltd.,FORTIS,Hospital & Healthcare Services,INE061F01013
979,NIFTY MIDCAP 100,GE Vernova T&D India Ltd.,GVT&D,Electric Equipment,INE200A01026
980,NIFTY MIDCAP 100,GMR Airports Ltd.,GMRAIRPORT,Airport Management Services,INE776C01039
981,NIFTY MIDCAP 100,Glenmark Pharmaceuticals Ltd.,GLENMARK,Pharmaceuticals & Drugs,INE935A01035
982,NIFTY MIDCAP 100,Godfrey Phillips India Ltd.,GODFRYPHLP,Cigarettes/Tobacco,INE260B01028
983,NIFTY MIDCAP 100,Godrej Properties Ltd.,GODREJPROP,Construction - Real Estate,INE484J01027
984,NIFTY MIDCAP 100,Havells India Ltd.,HAVELLS,Electric Equipment,INE176B01034
985,NIFTY MIDCAP 100,Hero MotoCorp Ltd.,HEROMOTOCO,Automobile Two & Three Wheelers,INE158A01026
986,NIFTY MIDCAP 100,Hindustan Petroleum Corporation Ltd.,HINDPETRO,Refineries,INE094A01015
987,NIFTY MIDCAP 100,Hitachi Energy India Ltd.,POWERINDIA,Electric Equipment,INE07Y701011
988,NIFTY MIDCAP 100,Housing & Urban Development Corporation Ltd.,HUDCO,Finance - Housing,INE031A01017
989,NIFTY MIDCAP 100,ICICI Lombard General Insurance Company Ltd.,ICICIGI,Insurance,INE765G01017
990,NIFTY MIDCAP 100,ICICI Prudential Asset Management Company Ltd.,ICICIAMC,Finance - Asset Management,INE346A01027
991,NIFTY MIDCAP 100,IDFC First Bank Ltd.,IDFCFIRSTB,NIFTY PRIVATE BANK,INE092T01019
992,NIFTY MIDCAP 100,Indian Bank,INDIANB,NIFTY PRIVATE BANK,INE562A01011
993,NIFTY MIDCAP 100,Indian Railway Catering And Tourism Corporation Ltd.,IRCTC,Travel Services,INE335Y01020
994,NIFTY MIDCAP 100,Indian Renewable Energy Development Agency Ltd.,IREDA,Finance - NBFC,INE202E01016
995,NIFTY MIDCAP 100,Indus Towers Ltd.,INDUSTOWER,Telecommunication - Service  Provider,INE121J01017
996,NIFTY MIDCAP 100,IndusInd Bank Ltd.,INDUSINDBK,NIFTY PRIVATE BANK,INE095A01012
997,NIFTY MIDCAP 100,Info Edge (India) Ltd.,NAUKRI,BPO/ITeS,INE663F01032
998,NIFTY MIDCAP 100,JSW Energy Ltd.,JSWENERGY,Power Generation/Distribution,INE121E01018
999,NIFTY MIDCAP 100,Jubilant Foodworks Ltd.,JUBLFOOD,Consumer Food,INE797F01020
1000,NIFTY MIDCAP 100,KEI Industries Ltd.,KEI,Cable,INE878B01027
1001,NIFTY MIDCAP 100,KPIT Technologies Ltd.,KPITTECH,IT - Software,INE04I401011
1002,NIFTY MIDCAP 100,Kalyan Jewellers India Ltd.,KALYANKJIL,Diamond  &  Jewellery,INE303R01014
1003,NIFTY MIDCAP 100,L&T Finance Ltd.,LTF,Finance - NBFC,INE498L01015
1004,NIFTY MIDCAP 100,LG Electronics India Ltd.,LGEINDIA,Consumer Durables - Domestic Appliances,INE324D01010
1005,NIFTY MIDCAP 100,LIC Housing Finance Ltd.,LICHSGFIN,Finance - Housing,INE115A01026
1006,NIFTY MIDCAP 100,Laurus Labs Ltd.,LAURUSLABS,Pharmaceuticals & Drugs,INE947Q01028
1007,NIFTY MIDCAP 100,Lenskart Solutions Ltd.,LENSKART,Retailing,INE956O01016
1008,NIFTY MIDCAP 100,Lupin Ltd.,LUPIN,Pharmaceuticals & Drugs,INE326A01037
1009,NIFTY MIDCAP 100,MRF Ltd.,MRF,Tyres & Allied,INE883A01011
1010,NIFTY MIDCAP 100,Mahindra & Mahindra Financial Services Ltd.,M&MFIN,Finance - NBFC,INE774D01024
1011,NIFTY MIDCAP 100,Mankind Pharma Ltd.,MANKIND,Pharmaceuticals & Drugs,INE634S01028
1012,NIFTY MIDCAP 100,Marico Ltd.,MARICO,Consumer Food,INE196A01026
1013,NIFTY MIDCAP 100,Max Financial Services Ltd.,MFSL,Finance - Others,INE180A01020
1014,NIFTY MIDCAP 100,Motilal Oswal Financial Services Ltd.,MOTILALOFS,Finance - Stock Broking,INE338I01027
1015,NIFTY MIDCAP 100,MphasiS Ltd.,MPHASIS,IT - Software,INE356A01018
1016,NIFTY MIDCAP 100,Multi Commodity Exchange of India Ltd.,MCX,Finance - Stock Broking,INE745G01043
1017,NIFTY MIDCAP 100,NHPC Ltd.,NHPC,Power Generation/Distribution,INE848E01016
1018,NIFTY MIDCAP 100,NMDC Ltd.,NMDC,Mining & Minerals,INE584A01023
1019,NIFTY MIDCAP 100,National Aluminium Co. Ltd.,NATIONALUM,Aluminium & Aluminium Products,INE139A01034
1020,NIFTY MIDCAP 100,Oberoi Realty Ltd.,OBEROIRLTY,Construction - Real Estate,INE093I01010
1021,NIFTY MIDCAP 100,Oil India Ltd.,OIL,Oil Exploration,INE274J01014
1022,NIFTY MIDCAP 100,One 97 Communications Ltd.,PAYTM,Fintech,INE982J01020
1023,NIFTY MIDCAP 100,Oracle Financial Services Software Ltd.,OFSS,IT - Software,INE881D01027
1024,NIFTY MIDCAP 100,PB Fintech Ltd.,POLICYBZR,Fintech,INE417T01026
1025,NIFTY MIDCAP 100,PI Industries Ltd.,PIIND,Pesticides & Agrochemicals,INE603J01030
1026,NIFTY MIDCAP 100,Page Industries Ltd.,PAGEIND,Textile,INE761H01022
1027,NIFTY MIDCAP 100,Patanjali Foods Ltd.,PATANJALI,Edible Oil,INE619A01035
1028,NIFTY MIDCAP 100,Persistent Systems Ltd.,PERSISTENT,IT - Software,INE262H01021
1029,NIFTY MIDCAP 100,Phoenix Mills Ltd.,PHOENIXLTD,Construction - Real Estate,INE211B01039
1030,NIFTY MIDCAP 100,Polycab India Ltd.,POLYCAB,Cable,INE455K01017
1031,NIFTY MIDCAP 100,Premier Energies Ltd.,PREMIERENE,Electronics - Components,INE0BS701011
1032,NIFTY MIDCAP 100,Prestige Estates Projects Ltd.,PRESTIGE,Construction - Real Estate,INE811K01011
1033,NIFTY MIDCAP 100,Radico Khaitan Ltd,RADICO,Breweries & Distilleries,INE944F01028
1034,NIFTY MIDCAP 100,Rail Vikas Nigam Ltd.,RVNL,Engineering - Construction,INE415G01027
1035,NIFTY MIDCAP 100,SBI Cards and Payment Services Ltd.,SBICARD,Finance - NBFC,INE018E01016
1036,NIFTY MIDCAP 100,SRF Ltd.,SRF,Chemicals,INE647A01010
1037,NIFTY MIDCAP 100,Steel Authority of India Ltd.,SAIL,Steel & Iron Products,INE114A01011
1038,NIFTY MIDCAP 100,Supreme Industries Ltd.,SUPREMEIND,Plastic Products,INE195A01028
1039,NIFTY MIDCAP 100,Suzlon Energy Ltd.,SUZLON,Electric Equipment,INE040H01021
1040,NIFTY MIDCAP 100,Swiggy Ltd.,SWIGGY,e-Commerce,INE00H001014
1041,NIFTY MIDCAP 100,Tata Communications Ltd.,TATACOMM,Telecommunication - Service  Provider,INE151A01013
1042,NIFTY MIDCAP 100,Tata Elxsi Ltd.,TATAELXSI,IT - Software,INE670A01012
1043,NIFTY MIDCAP 100,Tata Investment Corporation Ltd.,TATAINVEST,Finance - NBFC,INE672A01026
1044,NIFTY MIDCAP 100,Tube Investments of India Ltd.,TIINDIA,Auto Ancillary,INE974X01010
1045,NIFTY MIDCAP 100,UPL Ltd.,UPL,Pesticides & Agrochemicals,INE628A01036
1046,NIFTY MIDCAP 100,Vishal Mega Mart Ltd.,VMM,Retailing,INE01EA01019
1047,NIFTY MIDCAP 100,Vodafone Idea Ltd.,IDEA,Telecommunication - Service  Provider,INE669E01016
1048,NIFTY MIDCAP 100,Voltas Ltd.,VOLTAS,Air Conditioners,INE226A01021
1049,NIFTY MIDCAP 100,Waaree Energies Ltd.,WAAREEENER,Electric Equipment,INE377N01017
1050,NIFTY MIDCAP 100,Yes Bank Ltd.,YESBANK,NIFTY PRIVATE BANK,INE528G01035
1051,NIFTY MIDCAP 150,360 ONE WAM Ltd.,360ONE,Finance - Others,INE466L01038
1052,NIFTY MIDCAP 150,3M India Ltd.,3MINDIA,Diversified,INE470A01017
1053,NIFTY MIDCAP 150,ACC Ltd.,ACC,Cement & Construction Materials,INE012A01025
1054,NIFTY MIDCAP 150,AIA Engineering Ltd.,AIAENG,Castings/Forgings,INE212H01026
1055,NIFTY MIDCAP 150,APL Apollo Tubes Ltd.,APLAPOLLO,Steel & Iron Products,INE702C01027
1056,NIFTY MIDCAP 150,AU Small Finance Bank Ltd.,AUBANK,NIFTY PRIVATE BANK,INE949L01017
1057,NIFTY MIDCAP 150,AWL Agri Business Ltd.,AWL,Edible Oil,INE699H01024
1058,NIFTY MIDCAP 150,Abbott India Ltd.,ABBOTINDIA,Pharmaceuticals & Drugs,INE358A01014
1059,NIFTY MIDCAP 150,Adani Total Gas Ltd.,ATGL,Gas Transmission/Marketing,INE399L01023
1060,NIFTY MIDCAP 150,Aditya Birla Capital Ltd.,ABCAPITAL,Finance - NBFC,INE674K01013
1061,NIFTY MIDCAP 150,Ajanta Pharmaceuticals Ltd.,AJANTPHARM,Pharmaceuticals & Drugs,INE031B01049
1062,NIFTY MIDCAP 150,Alkem Laboratories Ltd.,ALKEM,Pharmaceuticals & Drugs,INE540L01014
1063,NIFTY MIDCAP 150,Anthem Biosciences Ltd.,ANTHEM,Pharmaceuticals & Drugs,INE0CZ201020
1064,NIFTY MIDCAP 150,Apar Industries Ltd.,APARINDS,Electric Equipment,INE372A01015
1065,NIFTY MIDCAP 150,Apollo Tyres Ltd.,APOLLOTYRE,Tyres & Allied,INE438A01022
1066,NIFTY MIDCAP 150,Ashok Leyland Ltd.,ASHOKLEY,Automobiles-Trucks/Lcv,INE208A01029
1067,NIFTY MIDCAP 150,Astral Ltd.,ASTRAL,Plastic Products,INE006I01046
1068,NIFTY MIDCAP 150,Aurobindo Pharma Ltd.,AUROPHARMA,Pharmaceuticals & Drugs,INE406A01037
1069,NIFTY MIDCAP 150,Authum Investment & Infrastructure Ltd.,AIIL,Finance - Investment,INE206F01022
1070,NIFTY MIDCAP 150,BSE Ltd.,BSE,Finance - Others,INE118H01025
1071,NIFTY MIDCAP 150,Bajaj Housing Finance Ltd.,BAJAJHFL,Finance - Housing,INE377Y01014
1072,NIFTY MIDCAP 150,Balkrishna Industries Ltd.,BALKRISIND,Tyres & Allied,INE787D01026
1073,NIFTY MIDCAP 150,Bank of India,BANKINDIA,NIFTY PRIVATE BANK,INE084A01016
1074,NIFTY MIDCAP 150,Bank of Maharashtra,MAHABANK,NIFTY PRIVATE BANK,INE457A01014
1075,NIFTY MIDCAP 150,Berger Paints India Ltd.,BERGEPAINT,Paints,INE463A01038
1076,NIFTY MIDCAP 150,Bharat Dynamics Ltd.,BDL,Defence,INE171Z01026
1077,NIFTY MIDCAP 150,Bharat Forge Ltd.,BHARATFORG,Forgings,INE465A01025
1078,NIFTY MIDCAP 150,Bharat Heavy Electricals Ltd.,BHEL,Engineering - Industrial Equipments,INE257A01026
1079,NIFTY MIDCAP 150,Bharti Hexacom Ltd.,BHARTIHEXA,Telecommunication - Service  Provider,INE343G01021
1080,NIFTY MIDCAP 150,Billionbrains Garage Ventures Ltd.,GROWW,Finance - Stock Broking,INE0HOQ01053
1081,NIFTY MIDCAP 150,Biocon Ltd.,BIOCON,Pharmaceuticals & Drugs,INE376G01013
1082,NIFTY MIDCAP 150,Blue Star Ltd.,BLUESTARCO,Air Conditioners,INE472A01039
1083,NIFTY MIDCAP 150,CRISIL Ltd.,CRISIL,Ratings,INE007A01025
1084,NIFTY MIDCAP 150,Cochin Shipyard Ltd.,COCHINSHIP,Ship Building,INE704P01025
1085,NIFTY MIDCAP 150,Coforge Ltd.,COFORGE,IT - Software,INE591G01025
1086,NIFTY MIDCAP 150,Colgate Palmolive (India) Ltd.,COLPAL,Household & Personal Products,INE259A01022
1087,NIFTY MIDCAP 150,Container Corporation of India Ltd.,CONCOR,Logistics,INE111A01025
1088,NIFTY MIDCAP 150,Coromandel International Ltd.,COROMANDEL,Fertilizers,INE169A01031
1089,NIFTY MIDCAP 150,Dabur India Ltd.,DABUR,Household & Personal Products,INE016A01026
1090,NIFTY MIDCAP 150,Dalmia Bharat Ltd.,DALBHARAT,Cement & Construction Materials,INE00R701025
1091,NIFTY MIDCAP 150,Dixon Technologies (India) Ltd.,DIXON,Consumer Durables - Electronics,INE935N01020
1092,NIFTY MIDCAP 150,Endurance Technologies Ltd.,ENDURANCE,Auto Ancillary,INE913H01037
1093,NIFTY MIDCAP 150,Escorts Kubota Ltd.,ESCORTS,Automobiles-Tractors,INE042A01014
1094,NIFTY MIDCAP 150,Exide Industries Ltd.,EXIDEIND,Batteries,INE302A01020
1095,NIFTY MIDCAP 150,FSN E-Commerce Ventures Ltd.,NYKAA,e-Commerce,INE388Y01029
1096,NIFTY MIDCAP 150,Federal Bank Ltd.,FEDERALBNK,NIFTY PRIVATE BANK,INE171A01029
1097,NIFTY MIDCAP 150,Fortis Healthcare Ltd.,FORTIS,Hospital & Healthcare Services,INE061F01013
1098,NIFTY MIDCAP 150,GE Vernova T&D India Ltd.,GVT&D,Electric Equipment,INE200A01026
1099,NIFTY MIDCAP 150,GMR Airports Ltd.,GMRAIRPORT,Airport Management Services,INE776C01039
1100,NIFTY MIDCAP 150,General Insurance Corporation of India,GICRE,Insurance,INE481Y01014
1101,NIFTY MIDCAP 150,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,Pharmaceuticals & Drugs,INE159A01016
1102,NIFTY MIDCAP 150,Glenmark Pharmaceuticals Ltd.,GLENMARK,Pharmaceuticals & Drugs,INE935A01035
1103,NIFTY MIDCAP 150,Global Health Ltd.,MEDANTA,Hospital & Healthcare Services,INE474Q01031
1104,NIFTY MIDCAP 150,Godfrey Phillips India Ltd.,GODFRYPHLP,Cigarettes/Tobacco,INE260B01028
1105,NIFTY MIDCAP 150,Godrej Industries Ltd.,GODREJIND,Chemicals,INE233A01035
1106,NIFTY MIDCAP 150,Godrej Properties Ltd.,GODREJPROP,Construction - Real Estate,INE484J01027
1107,NIFTY MIDCAP 150,Gujarat Fluorochemicals Ltd.,FLUOROCHEM,Chemicals,INE09N301011
1108,NIFTY MIDCAP 150,HDB Financial Services Ltd.,HDBFS,Finance - NBFC,INE756I01012
1109,NIFTY MIDCAP 150,Havells India Ltd.,HAVELLS,Electric Equipment,INE176B01034
1110,NIFTY MIDCAP 150,Hero MotoCorp Ltd.,HEROMOTOCO,Automobile Two & Three Wheelers,INE158A01026
1111,NIFTY MIDCAP 150,Hexaware Technologies Ltd.,HEXT,IT - Software,INE093A01041
1112,NIFTY MIDCAP 150,Hindustan Petroleum Corporation Ltd.,HINDPETRO,Refineries,INE094A01015
1113,NIFTY MIDCAP 150,Hitachi Energy India Ltd.,POWERINDIA,Electric Equipment,INE07Y701011
1114,NIFTY MIDCAP 150,Honeywell Automation India Ltd.,HONAUT,Consumer Durables - Electronics,INE671A01010
1115,NIFTY MIDCAP 150,Housing & Urban Development Corporation Ltd.,HUDCO,Finance - Housing,INE031A01017
1116,NIFTY MIDCAP 150,ICICI Lombard General Insurance Company Ltd.,ICICIGI,Insurance,INE765G01017
1117,NIFTY MIDCAP 150,ICICI Prudential Asset Management Company Ltd.,ICICIAMC,Finance - Asset Management,INE346A01027
1118,NIFTY MIDCAP 150,ICICI Prudential Life Insurance Company Ltd.,ICICIPRULI,Insurance,INE726G01019
1119,NIFTY MIDCAP 150,IDFC First Bank Ltd.,IDFCFIRSTB,NIFTY PRIVATE BANK,INE092T01019
1120,NIFTY MIDCAP 150,ITC Hotels Ltd.,ITCHOTELS,"Hotel, Resort & Restaurants",INE379A01028
1121,NIFTY MIDCAP 150,Indian Bank,INDIANB,NIFTY PRIVATE BANK,INE562A01011
1122,NIFTY MIDCAP 150,Indian Railway Catering And Tourism Corporation Ltd.,IRCTC,Travel Services,INE335Y01020
1123,NIFTY MIDCAP 150,Indian Renewable Energy Development Agency Ltd.,IREDA,Finance - NBFC,INE202E01016
1124,NIFTY MIDCAP 150,Indus Towers Ltd.,INDUSTOWER,Telecommunication - Service  Provider,INE121J01017
1125,NIFTY MIDCAP 150,IndusInd Bank Ltd.,INDUSINDBK,NIFTY PRIVATE BANK,INE095A01012
1126,NIFTY MIDCAP 150,Info Edge (India) Ltd.,NAUKRI,BPO/ITeS,INE663F01032
1127,NIFTY MIDCAP 150,Ipca Laboratories Ltd.,IPCALAB,Pharmaceuticals & Drugs,INE571A01038
1128,NIFTY MIDCAP 150,J.K. Cement Ltd.,JKCEMENT,Cement & Construction Materials,INE823G01014
1129,NIFTY MIDCAP 150,JSW Energy Ltd.,JSWENERGY,Power Generation/Distribution,INE121E01018
1130,NIFTY MIDCAP 150,JSW Infrastructure Ltd.,JSWINFRA,Port,INE880J01026
1131,NIFTY MIDCAP 150,Jindal Stainless Ltd.,JSL,Steel & Iron Products,INE220G01021
1132,NIFTY MIDCAP 150,Jubilant Foodworks Ltd.,JUBLFOOD,Consumer Food,INE797F01020
1133,NIFTY MIDCAP 150,K.P.R. Mill Ltd.,KPRMILL,Textile,INE930H01031
1134,NIFTY MIDCAP 150,KEI Industries Ltd.,KEI,Cable,INE878B01027
1135,NIFTY MIDCAP 150,KPIT Technologies Ltd.,KPITTECH,IT - Software,INE04I401011
1136,NIFTY MIDCAP 150,Kalyan Jewellers India Ltd.,KALYANKJIL,Diamond  &  Jewellery,INE303R01014
1137,NIFTY MIDCAP 150,L&T Finance Ltd.,LTF,Finance - NBFC,INE498L01015
1138,NIFTY MIDCAP 150,L&T Technology Services Ltd.,LTTS,IT - Software,INE010V01017
1139,NIFTY MIDCAP 150,LG Electronics India Ltd.,LGEINDIA,Consumer Durables - Domestic Appliances,INE324D01010
1140,NIFTY MIDCAP 150,LIC Housing Finance Ltd.,LICHSGFIN,Finance - Housing,INE115A01026
1141,NIFTY MIDCAP 150,Laurus Labs Ltd.,LAURUSLABS,Pharmaceuticals & Drugs,INE947Q01028
1142,NIFTY MIDCAP 150,Lenskart Solutions Ltd.,LENSKART,Retailing,INE956O01016
1143,NIFTY MIDCAP 150,Life Insurance Corporation of India,LICI,Insurance,INE0J1Y01017
1144,NIFTY MIDCAP 150,Linde India Ltd.,LINDEINDIA,Industrial  Gases & Fuels,INE473A01011
1145,NIFTY MIDCAP 150,Lloyds Metals And Energy Ltd.,LLOYDSME,Steel/Sponge Iron/Pig Iron,INE281B01032
1146,NIFTY MIDCAP 150,Lupin Ltd.,LUPIN,Pharmaceuticals & Drugs,INE326A01037
1147,NIFTY MIDCAP 150,MRF Ltd.,MRF,Tyres & Allied,INE883A01011
1148,NIFTY MIDCAP 150,Mahindra & Mahindra Financial Services Ltd.,M&MFIN,Finance - NBFC,INE774D01024
1149,NIFTY MIDCAP 150,Mankind Pharma Ltd.,MANKIND,Pharmaceuticals & Drugs,INE634S01028
1150,NIFTY MIDCAP 150,Marico Ltd.,MARICO,Consumer Food,INE196A01026
1151,NIFTY MIDCAP 150,Max Financial Services Ltd.,MFSL,Finance - Others,INE180A01020
1152,NIFTY MIDCAP 150,Motilal Oswal Financial Services Ltd.,MOTILALOFS,Finance - Stock Broking,INE338I01027
1153,NIFTY MIDCAP 150,MphasiS Ltd.,MPHASIS,IT - Software,INE356A01018
1154,NIFTY MIDCAP 150,Multi Commodity Exchange of India Ltd.,MCX,Finance - Stock Broking,INE745G01043
1155,NIFTY MIDCAP 150,NHPC Ltd.,NHPC,Power Generation/Distribution,INE848E01016
1156,NIFTY MIDCAP 150,NLC India Ltd.,NLCINDIA,Power Generation/Distribution,INE589A01014
1157,NIFTY MIDCAP 150,NMDC Ltd.,NMDC,Mining & Minerals,INE584A01023
1158,NIFTY MIDCAP 150,NTPC Green Energy Ltd.,NTPCGREEN,Power Generation/Distribution,INE0ONG01011
1159,NIFTY MIDCAP 150,National Aluminium Co. Ltd.,NATIONALUM,Aluminium & Aluminium Products,INE139A01034
1160,NIFTY MIDCAP 150,Nippon Life India Asset Management Ltd.,NAM-INDIA,Finance - Asset Management,INE298J01013
1161,NIFTY MIDCAP 150,Oberoi Realty Ltd.,OBEROIRLTY,Construction - Real Estate,INE093I01010
1162,NIFTY MIDCAP 150,Oil India Ltd.,OIL,Oil Exploration,INE274J01014
1163,NIFTY MIDCAP 150,One 97 Communications Ltd.,PAYTM,Fintech,INE982J01020
1164,NIFTY MIDCAP 150,Oracle Financial Services Software Ltd.,OFSS,IT - Software,INE881D01027
1165,NIFTY MIDCAP 150,PB Fintech Ltd.,POLICYBZR,Fintech,INE417T01026
1166,NIFTY MIDCAP 150,PI Industries Ltd.,PIIND,Pesticides & Agrochemicals,INE603J01030
1167,NIFTY MIDCAP 150,Page Industries Ltd.,PAGEIND,Textile,INE761H01022
